application_id,applicant_name,age,annual_income,employment_length,sex,race,credit_score,debt_to_income_ratio,num_credit_lines,num_derogatory_marks,months_since_last_delinquency,loan_amount,loan_term,loan_purpose,interest_rate,avg_monthly_balance,num_overdrafts,num_late_fees,monthly_income_deposits,loan_status
APP000216,Applicant_216,22,169594,20.0,Male,Black,678,0.57,11,0,,77135,84,credit_card,23.52,19588,0,2,3883,0
APP000217,Applicant_217,48,162728,7.0,Male,Asian,414,0.48,1,0,,55169,120,education,3.94,45565,0,0,6492,1
APP000218,Applicant_218,43,166965,31.0,Male,Hispanic,621,0.25,5,1,,82937,60,education,12.14,46967,0,0,13338,0
APP000219,Applicant_219,57,36493,30.0,Male,Asian,688,0.6,9,0,,87363,36,credit_card,7.27,47759,1,1,13469,1
APP000220,Applicant_220,52,154704,33.0,Female,Other,763,0.16,3,0,,72338,60,major_purchase,17.39,35866,0,0,13275,0
APP000221,Applicant_221,53,115872,22.0,Male,White,501,0.27,12,0,,59293,120,business,13.12,9940,1,1,6983,1
APP000222,Applicant_222,21,81779,24.0,Female,Asian,846,0.54,18,0,,58803,60,debt_consolidation,16.18,46355,1,0,13372,1
APP000223,Applicant_223,39,189524,6.0,Male,Hispanic,708,0.6,2,0,,55033,36,home_improvement,21.56,41955,0,0,5971,1
APP000224,Applicant_224,22,164338,18.0,Male,Hispanic,451,0.18,10,0,,45846,84,major_purchase,15.73,43995,0,1,17743,1
APP000225,Applicant_225,64,141187,6.0,Female,White,704,0.46,7,0,,31187,60,education,15.02,22856,0,0,1840,0
APP000226,Applicant_226,46,136603,7.0,Male,Hispanic,790,0.22,18,0,,22248,36,credit_card,6.59,41012,0,1,8444,0
APP000227,Applicant_227,52,81607,13.0,Male,White,461,0.47,16,1,,74023,36,debt_consolidation,13.44,27200,0,0,3037,1
APP000228,Applicant_228,26,36940,0.0,Female,Other,446,0.12,13,0,,88013,36,home_improvement,17.0,42577,1,0,14983,0
APP000229,Applicant_229,52,175075,12.0,Male,White,711,0.23,1,0,,80882,84,car,18.69,29751,0,0,13746,0
APP000230,Applicant_230,24,147880,2.0,Female,Black,555,0.09,7,0,,27784,36,business,5.26,10361,0,0,10541,1
APP000231,Applicant_231,31,118408,27.0,Male,Hispanic,669,0.32,11,1,,11629,60,education,18.23,13863,0,0,2323,0
APP000232,Applicant_232,37,54815,37.0,Female,Hispanic,590,0.44,6,0,,74139,60,debt_consolidation,7.71,34023,0,0,11375,0
APP000233,Applicant_233,58,181941,14.0,Male,Asian,639,0.26,5,1,,83961,120,home_improvement,17.71,43987,0,1,13982,0
APP000234,Applicant_234,44,69297,,Female,Black,375,0.39,10,2,,94636,36,credit_card,9.51,40168,0,0,12641,1
APP000235,Applicant_235,25,80107,2.0,Male,Asian,839,0.36,3,0,,70895,84,home_improvement,16.2,9413,1,0,11201,0
APP000236,Applicant_236,54,102793,3.0,Female,White,804,0.21,15,0,,27529,84,credit_card,6.84,32139,1,0,8845,1
APP000237,Applicant_237,26,167754,,Male,Other,620,0.32,12,0,,51669,36,debt_consolidation,24.15,23445,0,0,13958,0
APP000238,Applicant_238,42,39622,25.0,Male,Hispanic,606,0.09,5,1,,61881,84,car,18.57,7067,0,0,14544,0
APP000239,Applicant_239,31,50408,24.0,Male,Other,646,0.3,14,3,,45657,36,debt_consolidation,8.97,22716,0,1,5370,0
APP000240,Applicant_240,68,159909,9.0,Female,White,692,0.3,12,0,,45080,84,credit_card,21.38,12528,0,0,14809,1
APP000241,Applicant_241,36,166479,7.0,Female,White,498,0.07,11,1,,73199,120,major_purchase,24.07,17764,0,1,17143,0
APP000242,Applicant_242,53,180381,11.0,Male,Black,481,0.33,13,0,,69567,120,debt_consolidation,15.17,622,0,0,12168,1
APP000243,Applicant_243,29,113190,2.0,Male,Asian,539,0.46,10,0,,37617,120,business,11.0,10327,0,1,9048,0
APP000244,Applicant_244,26,169967,26.0,Male,Hispanic,365,0.3,10,0,,38566,84,car,7.56,44066,0,0,6950,1
APP000245,Applicant_245,36,20370,22.0,Male,Hispanic,470,0.41,14,0,,18628,36,major_purchase,16.78,14744,0,0,15485,0
APP000246,Applicant_246,49,134212,39.0,Male,Other,464,0.34,16,0,,10456,60,major_purchase,8.87,36838,0,0,1022,1
APP000247,Applicant_247,23,20486,32.0,Male,Black,362,0.48,12,0,,17631,60,credit_card,22.57,36167,0,1,12655,0
APP000248,Applicant_248,40,43762,13.0,Male,White,654,0.33,18,1,,56436,120,home_improvement,9.36,9490,0,0,10109,0
APP000249,Applicant_249,56,46613,22.0,Male,Black,350,0.23,4,0,,44555,60,car,5.78,5072,0,0,18191,0
APP000250,Applicant_250,39,23196,30.0,Male,Hispanic,342,0.51,10,0,,54651,60,education,24.76,24662,0,0,8248,0
APP000251,Applicant_251,46,120565,12.0,Male,Asian,620,0.09,1,1,,93948,120,credit_card,11.84,40382,2,0,14805,0
APP000252,Applicant_252,23,96349,,Female,Other,617,0.21,18,2,,64182,60,business,17.61,26413,0,0,8957,0
APP000253,Applicant_253,39,84839,34.0,Female,White,515,0.38,15,0,,23942,120,car,9.21,37714,0,1,1220,0
APP000254,Applicant_254,40,192988,17.0,Male,White,490,0.52,17,1,,92674,120,home_improvement,8.88,1751,0,1,3588,1
APP000255,Applicant_255,52,28572,,Male,White,789,0.09,1,0,,82299,120,credit_card,12.75,39028,0,0,13791,0
APP000256,Applicant_256,27,179297,0.0,Male,Asian,389,0.1,14,0,,16304,60,debt_consolidation,21.73,10476,0,0,6747,1
APP000257,Applicant_257,61,65853,37.0,Female,Hispanic,721,0.21,12,0,,42248,120,education,15.62,19879,1,0,12468,0
APP000258,Applicant_258,53,183347,8.0,Female,Hispanic,790,0.24,11,1,,56801,36,debt_consolidation,14.78,27938,0,0,16240,0
APP000259,Applicant_259,60,92379,22.0,Male,Black,553,0.51,19,0,,76081,84,major_purchase,11.79,41392,1,0,10077,0
APP000260,Applicant_260,59,152177,13.0,Male,Black,406,0.58,4,1,,83358,120,home_improvement,8.82,17511,0,0,11585,0
APP000261,Applicant_261,38,136074,10.0,Male,Hispanic,593,0.06,17,0,,86164,60,business,19.86,2357,0,0,19385,0
APP000262,Applicant_262,60,63209,6.0,Female,White,810,0.06,18,1,,82525,60,business,3.84,40436,1,0,7417,0
APP000263,Applicant_263,21,193559,30.0,Female,Asian,535,0.53,4,0,,31334,84,credit_card,23.66,30070,0,0,8911,0
APP000264,Applicant_264,31,169123,,Female,Hispanic,797,0.12,1,0,37.0,66613,36,home_improvement,20.05,6726,0,0,3566,0
APP000265,Applicant_265,48,114244,25.0,Female,Asian,655,0.24,6,0,,35667,36,home_improvement,10.37,6047,0,0,10490,0
APP000266,Applicant_266,45,120300,29.0,Male,Other,603,0.2,7,1,,61618,36,debt_consolidation,21.51,45374,0,0,5674,0
APP000267,Applicant_267,43,134682,,Male,White,831,0.21,1,0,,91030,84,credit_card,10.81,12615,0,1,2578,0
APP000268,Applicant_268,51,77175,37.0,Male,Other,791,0.23,6,0,,33091,36,education,10.33,24293,0,0,15953,0
APP000269,Applicant_269,50,157921,4.0,Male,Hispanic,416,0.23,3,0,,62456,120,major_purchase,10.11,18324,0,0,7313,1
APP000270,Applicant_270,62,121551,4.0,Male,Black,666,0.39,16,1,,99846,60,credit_card,12.13,38205,1,0,10729,0
APP000271,Applicant_271,55,38976,18.0,Female,Hispanic,758,0.4,2,0,,71584,60,education,21.28,14524,1,0,10549,0
APP000272,Applicant_272,27,150617,37.0,Male,Other,419,0.34,2,0,,59068,120,education,9.08,2247,0,0,17399,0
APP000273,Applicant_273,36,119794,27.0,Male,Asian,512,0.52,11,1,,29505,36,education,16.81,3685,1,0,11604,0
APP000274,Applicant_274,46,76866,25.0,Female,Hispanic,482,0.52,11,0,,22921,84,debt_consolidation,7.05,9592,0,1,2343,0
APP000275,Applicant_275,68,137752,22.0,Male,Black,638,0.17,8,0,,71624,120,major_purchase,24.76,14373,1,0,3315,0
APP000276,Applicant_276,69,67078,29.0,Male,Other,777,0.35,19,0,,17115,36,business,8.29,10569,0,1,18982,0
APP000277,Applicant_277,22,51113,2.0,Male,Hispanic,793,0.48,15,1,,42017,120,education,21.4,15230,0,0,15709,0
APP000278,Applicant_278,21,35401,27.0,Female,Other,530,0.53,14,1,,41946,120,education,8.55,40524,0,0,3165,0
APP000279,Applicant_279,68,163956,32.0,Male,Other,663,0.19,18,0,,61654,120,major_purchase,13.12,28195,1,2,17753,0
APP000280,Applicant_280,32,188635,,Female,White,745,0.32,5,1,,98801,84,car,9.09,10869,0,1,18320,0
APP000281,Applicant_281,25,185486,4.0,Female,Asian,783,0.34,2,0,,60091,120,credit_card,19.38,37720,0,0,2598,0
APP000282,Applicant_282,57,167214,18.0,Female,White,545,0.43,2,1,,67209,60,education,17.75,38280,0,1,13004,1
APP000283,Applicant_283,52,91492,0.0,Female,Other,524,0.23,2,0,,31561,120,business,6.03,37136,0,0,14680,0
APP000284,Applicant_284,29,96693,37.0,Male,Black,456,0.21,2,1,,65977,60,car,20.74,32780,0,1,11935,0
APP000285,Applicant_285,61,55135,,Female,Black,664,0.44,9,1,,60673,36,debt_consolidation,22.83,46239,0,0,10469,0
APP000286,Applicant_286,55,47862,4.0,Male,White,485,0.27,12,0,,60008,84,business,4.92,10084,0,0,5257,1
APP000287,Applicant_287,39,156262,33.0,Female,Black,794,0.05,18,1,,7441,120,credit_card,5.6,33051,0,1,12734,0
APP000288,Applicant_288,68,90199,36.0,Male,Other,484,0.57,3,1,,79991,60,credit_card,4.79,47675,0,0,15725,1
APP000289,Applicant_289,36,125366,32.0,Male,Hispanic,686,0.13,19,0,,70581,84,credit_card,9.08,43979,0,0,19566,0
APP000290,Applicant_290,23,24331,24.0,Male,Other,579,0.13,16,0,,60380,60,education,23.67,12076,1,0,16222,0
APP000291,Applicant_291,40,64648,28.0,Male,Hispanic,781,0.5,11,1,,22620,120,car,7.57,18642,0,1,17151,0
APP000292,Applicant_292,44,48549,24.0,Male,Black,564,0.23,15,1,11.0,58482,36,home_improvement,24.17,22499,0,1,16747,0
APP000293,Applicant_293,53,45761,8.0,Male,Asian,651,0.23,11,0,,56468,36,education,10.01,37605,1,0,4364,1
APP000294,Applicant_294,44,23262,2.0,Male,Asian,381,0.39,10,1,,6458,60,home_improvement,20.16,49678,0,0,19072,1
APP000295,Applicant_295,31,92572,14.0,Male,Other,480,0.08,19,0,,34007,120,home_improvement,16.24,16134,0,0,19865,0
APP000296,Applicant_296,69,107858,3.0,Male,Other,641,0.18,5,0,,19521,120,car,8.27,33312,0,0,8043,0
APP000297,Applicant_297,28,104667,37.0,Male,Black,495,0.08,14,1,,99269,60,car,22.05,42218,0,1,15900,0
APP000298,Applicant_298,56,24677,19.0,Female,Asian,359,0.21,9,1,,12165,84,major_purchase,4.45,48217,0,0,16566,0
APP000299,Applicant_299,58,150334,22.0,Male,Asian,450,0.53,6,1,,97551,120,education,3.73,4882,0,0,7209,1
APP000300,Applicant_300,60,121437,36.0,Male,Other,360,0.55,1,1,,60017,60,home_improvement,12.85,32258,0,0,9587,0
APP000301,Applicant_301,40,169667,7.0,Male,Asian,727,0.22,12,1,,41760,120,car,12.52,4530,0,0,6489,0
APP000302,Applicant_302,55,80148,36.0,Female,Other,630,0.15,14,0,,31421,36,major_purchase,17.66,21837,2,0,7720,0
APP000303,Applicant_303,68,66926,32.0,Female,White,338,0.12,4,2,,83892,120,debt_consolidation,4.17,39229,0,0,14287,0
APP000304,Applicant_304,45,95271,32.0,Male,Asian,552,0.27,15,1,,67550,60,debt_consolidation,18.17,19040,0,0,9518,0
APP000305,Applicant_305,55,54457,6.0,Male,Hispanic,532,0.5,17,2,,25411,36,car,15.22,15511,0,0,5166,1
APP000306,Applicant_306,45,62531,21.0,Female,Black,653,0.52,12,0,,72708,84,major_purchase,10.53,19951,0,0,15095,0
APP000307,Applicant_307,49,148027,4.0,Male,Other,469,0.08,1,1,,66167,60,major_purchase,13.74,27902,0,0,11059,0
APP000308,Applicant_308,38,65771,14.0,Male,Asian,516,0.17,13,0,,77383,120,education,4.92,22243,0,0,10998,1
APP000309,Applicant_309,66,113135,20.0,Female,Asian,647,0.16,10,0,,56630,36,car,13.05,44158,1,0,18877,0
APP000310,Applicant_310,38,86354,24.0,Female,Other,825,0.51,4,1,,99691,120,education,15.25,24286,0,0,19940,0
APP000311,Applicant_311,22,132743,16.0,Male,Hispanic,710,0.3,6,0,,29650,36,credit_card,17.34,20604,0,0,16341,0
APP000312,Applicant_312,55,188361,6.0,Male,Asian,827,0.25,9,0,,40568,120,education,3.69,26691,0,0,2627,1
APP000313,Applicant_313,36,53892,18.0,Male,White,825,0.58,18,1,,86569,36,debt_consolidation,20.0,45348,0,0,9117,1
APP000314,Applicant_314,61,149662,6.0,Female,Black,542,0.56,2,1,,68495,84,education,9.97,41476,0,0,16031,0
APP000315,Applicant_315,56,115057,39.0,Male,Other,307,0.29,6,0,,39867,36,debt_consolidation,11.21,7772,0,0,11811,0
APP000316,Applicant_316,53,58409,23.0,Male,Asian,582,0.12,11,0,,83928,84,credit_card,19.61,16360,1,0,17548,0
APP000317,Applicant_317,24,185542,10.0,Female,Black,465,0.14,13,1,,69981,120,debt_consolidation,24.64,31477,0,0,11354,1
APP000318,Applicant_318,53,169457,0.0,Male,Other,502,0.11,6,0,,85391,120,debt_consolidation,15.21,41441,1,0,5299,1
APP000319,Applicant_319,34,174368,31.0,Male,Other,663,0.42,12,0,,28181,84,debt_consolidation,5.79,39031,0,1,5512,0
APP000320,Applicant_320,41,138566,39.0,Male,Other,451,0.36,19,0,,45004,60,debt_consolidation,17.11,7044,0,0,10434,0
APP000321,Applicant_321,68,81716,1.0,Male,Hispanic,724,0.36,18,0,,9442,84,home_improvement,25.0,2555,0,0,14064,0
APP000322,Applicant_322,40,109152,14.0,Female,White,768,0.1,19,1,,96055,60,car,3.56,1796,0,0,19118,0
APP000323,Applicant_323,28,46382,20.0,Female,Other,709,0.49,12,0,,66424,120,credit_card,4.61,7059,0,0,17184,0
APP000324,Applicant_324,27,96675,23.0,Female,Hispanic,814,0.34,13,0,,81886,60,education,13.05,5595,0,0,5764,0
APP000325,Applicant_325,23,42419,16.0,Male,Other,550,0.1,4,0,,92691,60,debt_consolidation,3.8,38641,0,0,11773,0
APP000326,Applicant_326,37,101238,,Male,Other,376,0.46,6,0,,9927,36,business,10.57,27777,0,0,2096,1
APP000327,Applicant_327,53,190363,34.0,Male,Hispanic,721,0.59,13,0,,13179,60,education,8.1,12512,0,1,18827,1
APP000328,Applicant_328,68,32397,19.0,Male,White,684,0.29,10,1,,83971,36,home_improvement,16.36,33739,0,2,13232,0
APP000329,Applicant_329,32,77888,18.0,Female,Black,678,0.11,3,0,,90127,60,car,8.18,32461,0,1,7073,0
APP000330,Applicant_330,42,55169,17.0,Male,Asian,527,0.11,9,3,,16132,60,credit_card,9.9,16100,0,1,19038,0
APP000331,Applicant_331,42,82182,19.0,Male,Other,417,0.06,15,2,,88431,120,education,23.65,40373,0,1,2307,1
APP000332,Applicant_332,66,112476,29.0,Male,White,566,0.47,5,0,,88265,36,debt_consolidation,17.51,15793,0,0,11440,0
APP000333,Applicant_333,50,62249,39.0,Female,Asian,534,0.43,9,0,,67660,60,debt_consolidation,20.22,15899,0,0,11656,0
APP000334,Applicant_334,58,179413,0.0,Male,Other,467,0.37,15,3,,6744,60,business,15.01,8094,0,0,19870,1
APP000335,Applicant_335,58,95603,,Male,Asian,821,0.47,13,2,44.0,94166,36,debt_consolidation,5.83,43313,1,1,16909,0
APP000336,Applicant_336,65,197216,23.0,Male,Hispanic,636,0.6,3,0,,96019,36,business,13.03,29388,0,0,9678,0
APP000337,Applicant_337,28,99360,18.0,Male,White,626,0.27,19,0,,33642,120,education,8.05,718,0,1,13612,0
APP000338,Applicant_338,47,33444,29.0,Male,White,658,0.44,2,0,,18417,36,major_purchase,9.16,12859,1,0,10701,0
APP000339,Applicant_339,47,196719,25.0,Female,Black,747,0.26,18,0,,15863,60,home_improvement,21.59,18060,0,0,17650,0
APP000340,Applicant_340,54,143662,37.0,Male,Black,833,0.24,14,0,,11770,84,car,22.73,22023,0,0,18508,1
APP000341,Applicant_341,41,118843,28.0,Male,Asian,396,0.52,13,1,,19914,120,credit_card,8.31,15843,0,0,19460,0
APP000342,Applicant_342,50,30974,12.0,Male,Hispanic,849,0.37,8,0,,39177,36,education,13.03,10269,1,0,10290,1
APP000343,Applicant_343,53,132150,3.0,Male,Asian,555,0.12,10,1,,50710,120,business,24.34,41400,0,0,18068,0
APP000344,Applicant_344,48,189455,16.0,Male,Other,741,0.27,2,0,,61694,60,education,16.66,49785,0,1,16279,0
APP000345,Applicant_345,67,114826,32.0,Female,White,708,0.49,10,0,,76814,84,credit_card,20.87,46422,0,0,3276,1
APP000346,Applicant_346,53,117648,,Male,Asian,384,0.57,2,1,,52291,84,home_improvement,15.11,45008,1,0,1396,1
APP000347,Applicant_347,25,154028,27.0,Female,Asian,716,0.39,4,0,,74895,120,business,13.99,41435,0,1,7942,0
APP000348,Applicant_348,68,159149,23.0,Female,White,848,0.27,9,0,,93153,60,home_improvement,19.09,24094,0,1,18008,0
APP000349,Applicant_349,39,56490,16.0,Male,White,801,0.19,10,0,,9743,84,debt_consolidation,10.36,20037,0,0,2857,0
APP000350,Applicant_350,24,144713,38.0,Male,Black,397,0.28,4,0,,9893,36,credit_card,17.32,28942,0,1,13358,0
APP000351,Applicant_351,55,75612,39.0,Female,Black,841,0.36,3,0,,36852,60,debt_consolidation,14.65,42660,0,1,2970,0
APP000352,Applicant_352,69,120474,10.0,Male,White,802,0.05,7,3,,50907,120,home_improvement,19.12,42537,1,0,5329,0
APP000353,Applicant_353,37,56159,11.0,Female,Asian,750,0.2,16,0,,31677,60,business,6.45,48417,0,0,14144,0
APP000354,Applicant_354,64,59710,12.0,Female,Other,490,0.42,5,0,,13885,120,home_improvement,18.01,16612,0,0,17186,0
APP000355,Applicant_355,48,164878,7.0,Male,Asian,500,0.42,13,1,,98918,120,home_improvement,17.23,19236,0,0,14936,0
APP000356,Applicant_356,50,133096,0.0,Male,Other,621,0.41,10,0,,35975,36,car,22.92,34796,0,0,1204,1
APP000357,Applicant_357,49,127412,8.0,Female,White,557,0.57,2,0,,83203,84,car,11.58,1694,0,0,2211,1
APP000358,Applicant_358,66,114924,,Male,Other,454,0.36,16,0,,20028,60,debt_consolidation,21.86,20612,0,0,16451,0
APP000359,Applicant_359,26,26458,1.0,Female,Black,786,0.2,1,2,,5733,60,home_improvement,4.25,44892,1,0,18429,0
APP000360,Applicant_360,55,150993,13.0,Female,White,527,0.5,6,1,,93094,36,debt_consolidation,9.57,25190,0,1,13375,1
APP000361,Applicant_361,61,55524,12.0,Male,Hispanic,816,0.26,19,0,,18724,60,debt_consolidation,5.51,20659,0,1,8744,0
APP000362,Applicant_362,57,157925,1.0,Female,Other,810,0.18,1,0,,66739,120,business,8.88,27925,0,0,6488,0
APP000363,Applicant_363,44,60477,3.0,Female,Other,373,0.36,5,1,,92133,60,business,10.76,38853,0,0,15253,1
APP000364,Applicant_364,49,52222,11.0,Female,Hispanic,664,0.21,12,0,,68870,60,car,16.82,20149,0,1,10315,0
APP000365,Applicant_365,69,38320,9.0,Female,Hispanic,323,0.27,17,0,,38528,120,major_purchase,4.88,18711,0,0,13561,1
APP000366,Applicant_366,66,114154,2.0,Female,White,762,0.43,19,0,,55709,36,car,8.01,25106,0,0,19521,0
APP000367,Applicant_367,51,72243,3.0,Female,Asian,780,0.6,8,1,,17790,60,debt_consolidation,19.12,40964,1,0,14495,0
APP000368,Applicant_368,55,196687,5.0,Male,Hispanic,388,0.4,10,0,,47621,36,car,18.28,15781,0,1,12642,1
APP000369,Applicant_369,53,168424,22.0,Female,Other,833,0.2,3,0,,26387,60,home_improvement,15.91,12230,0,0,12471,0
APP000370,Applicant_370,41,92833,4.0,Female,Hispanic,599,0.1,9,0,,61861,84,home_improvement,18.65,13764,0,0,18885,0
APP000371,Applicant_371,52,113476,2.0,Male,White,343,0.25,7,0,,30604,84,credit_card,19.01,43283,0,0,4350,0
APP000372,Applicant_372,43,134560,9.0,Male,White,336,0.06,6,2,,51273,120,major_purchase,7.99,28861,1,0,12073,0
APP000373,Applicant_373,53,154275,18.0,Male,Other,818,0.31,15,1,,71426,60,car,14.93,42393,0,0,16273,0
APP000374,Applicant_374,23,59267,13.0,Female,Other,773,0.41,13,2,,76877,60,major_purchase,18.91,20293,1,0,5025,0
APP000375,Applicant_375,38,57941,20.0,Male,Other,579,0.33,14,0,,40434,36,credit_card,17.88,42703,0,1,4955,0
APP000376,Applicant_376,45,102809,27.0,Female,Asian,760,0.53,5,0,,7466,120,home_improvement,13.59,35898,3,0,3696,1
APP000377,Applicant_377,62,45368,20.0,Female,Other,468,0.32,2,0,,33233,84,debt_consolidation,12.73,49193,0,1,13971,0
APP000378,Applicant_378,51,97186,35.0,Female,White,369,0.3,7,0,,20695,120,car,8.97,40736,0,0,10123,1
APP000379,Applicant_379,23,50984,23.0,Female,White,512,0.22,1,1,,59194,84,education,11.79,33508,0,0,10299,0
APP000380,Applicant_380,60,193013,37.0,Male,Hispanic,371,0.51,16,1,,31255,120,business,17.73,25597,0,0,13038,0
APP000381,Applicant_381,66,20801,,Female,Other,479,0.55,7,2,,51127,60,home_improvement,12.03,22870,1,0,2073,1
APP000382,Applicant_382,44,126538,21.0,Female,Asian,507,0.59,15,0,,20270,60,credit_card,15.82,8326,0,0,17000,1
APP000383,Applicant_383,52,132201,,Female,Black,476,0.59,6,1,,67592,36,debt_consolidation,23.8,22615,0,0,14101,1
APP000384,Applicant_384,67,67965,9.0,Female,Hispanic,600,0.59,19,0,,84228,36,home_improvement,4.51,42634,0,0,9057,0
APP000385,Applicant_385,42,105269,10.0,Female,Asian,453,0.44,9,0,,11671,36,home_improvement,19.73,22486,0,0,18852,0
APP000386,Applicant_386,43,161041,37.0,Female,Other,453,0.36,6,0,,55707,60,home_improvement,19.15,41424,0,0,3692,1
APP000387,Applicant_387,22,55969,1.0,Male,Asian,329,0.14,17,0,,7433,120,car,14.35,46380,0,0,18880,1
APP000388,Applicant_388,47,183521,32.0,Male,Black,326,0.47,5,2,,93826,60,car,6.65,11024,0,0,15226,1
APP000389,Applicant_389,62,111679,,Female,Asian,539,0.45,15,0,,14685,36,business,11.17,49261,0,0,9041,1
APP000390,Applicant_390,22,176777,34.0,Female,Black,397,0.51,7,1,,56460,84,debt_consolidation,10.16,8067,0,0,4315,1
APP000391,Applicant_391,46,48363,36.0,Female,Black,625,0.3,14,1,28.0,81016,60,car,18.82,20436,0,1,5805,0
APP000392,Applicant_392,37,181792,35.0,Female,Black,536,0.54,18,0,,24622,60,credit_card,14.31,39684,0,0,8813,0
APP000393,Applicant_393,60,161044,22.0,Female,Asian,437,0.45,17,0,,72627,120,education,11.05,22806,1,0,10304,0
APP000394,Applicant_394,53,53351,35.0,Male,Other,847,0.14,18,1,,29744,60,education,17.3,29080,0,0,11367,0
APP000395,Applicant_395,29,131023,39.0,Female,White,345,0.16,2,2,,63207,36,debt_consolidation,9.03,10502,0,0,11532,0
APP000396,Applicant_396,63,187217,38.0,Male,White,689,0.5,18,0,,76754,60,home_improvement,17.29,5048,0,0,11815,0
APP000397,Applicant_397,68,107948,25.0,Male,Asian,663,0.28,14,2,,38561,120,credit_card,24.47,12918,1,0,18825,0
APP000398,Applicant_398,59,76235,24.0,Male,Other,659,0.19,4,1,,86502,60,home_improvement,7.94,37542,0,0,11564,0
APP000399,Applicant_399,49,34855,16.0,Male,White,506,0.28,7,0,,15635,84,debt_consolidation,5.6,16354,0,1,18811,1
APP000400,Applicant_400,62,187241,14.0,Male,Black,814,0.14,7,0,,50813,36,business,23.47,32294,0,0,19069,0
APP000401,Applicant_401,46,197476,36.0,Female,Asian,665,0.54,1,1,,99937,120,education,11.22,36510,0,0,1493,0
APP000402,Applicant_402,55,170641,3.0,Female,Asian,737,0.09,8,0,,13110,36,home_improvement,17.82,44355,2,0,13039,0
APP000403,Applicant_403,45,145074,21.0,Female,Hispanic,530,0.24,10,1,,52408,36,education,10.99,20040,2,0,14852,0
APP000404,Applicant_404,44,74437,16.0,Female,Hispanic,722,0.36,9,0,,24786,36,major_purchase,21.33,19495,0,0,17949,0
APP000405,Applicant_405,33,199578,21.0,Male,Hispanic,768,0.53,7,1,,91384,60,credit_card,14.03,29343,0,2,3045,0
APP000406,Applicant_406,27,176810,16.0,Male,Other,610,0.48,3,1,,19037,36,business,10.22,11135,3,0,18856,0
APP000407,Applicant_407,56,157844,13.0,Female,Asian,694,0.06,12,1,,12093,120,business,21.08,27009,0,0,2290,0
APP000408,Applicant_408,65,110410,13.0,Male,Hispanic,413,0.5,3,1,,85713,60,business,9.07,8986,0,0,12516,1
APP000409,Applicant_409,40,39731,16.0,Female,Asian,501,0.4,5,0,,28845,120,education,19.11,8437,0,0,1028,0
